"PTB_SP120_250 geometric mean, 10000 events, cuts False"
L [ch],S[ch],pulse height [bits]
11844.061982201349,0.2505573221026309,1051.6199192778804
2751.1274165166187,0.28512257503596006,1028.1026578052072
434863.00415551406,0.2579344429098529,1040.8831389172626
6471.398870627763,-0.010793491125678371,1139.8133118457695
10577.449681197842,0.2772822555018367,1052.6208745107554
9990.824144952085,0.27651302890068163,878.8052532571428
41044.55018564754,0.2744558236935193,1053.1063744270436
202006.3863108643,0.24321863962492268,1031.1179427547345
3279.1069998297203,0.09555374386449579,1070.0462073575284
10831.069333721152,0.25844082967667587,1058.4653069987435
55175.543563862695,0.2707240945750756,1053.7210995092546
10375.050453687089,0.2472208639434774,1140.3004137309813
145667.20004790454,0.27781816604910103,1054.1498850200671
13375.449387904644,0.293133431380834,1051.581343490813
83068.59406954463,0.27136334951828217,1050.4736751640385
89441.97053828574,0.26033799250323214,1038.7471878992958
20655.79114684426,0.3054195587459843,1055.0830520984455
12901.075840080077,0.24101873315012295,1048.8788060405852
77489.27107660472,0.222664497175372,1037.5963527897334
166174.405810733,0.2766047938635499,1055.3183361243048
2433.720048247391,-0.005138138927256786,1609.8538741043785
42687.56000670779,0.20199533148039484,1038.3601179028365
9596.881616767261,0.19623231341079328,977.9858406097673
57723.37034751144,0.24945916234364898,1037.4905393160825
13384.68042861501,0.2210897576363328,1038.5287497256566
6151.46918564217,0.2804936027678497,1117.9097757386905
361647.34588386863,0.25999807124825447,1037.8841752527915
3148.4342248954017,0.039090785485427465,1037.8841752527915
2298.1766459049395,0.07435168676104,1037.8841752527915
15962.395169112948,0.3069534526000953,1053.7304617439108
68032.40508664573,0.281952024650016,1051.9103964475864
353317.11783714645,0.2567146692212785,1039.8383503537
4856.81027882765,0.03351618587946157,1165.201908880394
66202.238087283,0.26787660244532274,1056.2935792734395
42405.87813160107,0.28078750062855123,1118.8376332863968
466557.17699611536,0.2565652201522625,1039.9441357170117
3260.386181339356,-0.023940528562964077,1393.0630203205858
199523.829427742,0.27492706918594156,1052.8472079939995
4336.3883724916195,0.007770362686544079,1747.9370011996803
7204.217486456695,0.18931032966156208,973.8012161702729
16042.589431701339,0.2893426554995482,1049.538477393617
11382.400786419594,0.26282174875777115,1053.8386599471662
399285.13428075437,0.24747021622732782,1039.7232473330369
3194.31057321119,-0.04595549229984546,1299.3282574890302
126512.34484600075,0.27025139247447527,1053.3279798828191
3814.5762240679933,0.046681895709164936,1189.6990133608786
21166.752606401293,0.25607101341651567,1054.4456879764143
8190.70605326263,0.2737943714416287,1064.4445414252268
12223.242743864428,0.2870093899681179,1054.851237814405
12002.955701807849,0.1813781973291201,1003.436144847061
152467.62428774367,0.26868221014687244,1054.5870824200638
1167.6582613808876,0.11526077306919055,1613.9509648346411
77425.38064688905,0.2706195932345365,1053.8923394422493
56507.725754069164,0.23181851302418457,1038.1273218453553
69963.18085647804,0.2752789640038699,1053.274720703844
7197.679339105151,0.29530967323812646,1051.554279895596
54772.79634683327,0.27434829974362024,1052.9239747658971
43434.30628931505,0.2728583251511904,1052.278343521106
13845.53283283616,0.27236991803575716,1054.5119381424788
6443.729904337832,0.2685319128554219,1126.6539825581394
8825.16925630561,0.28557641033750975,1024.4446811120197
128292.34974658946,0.27829129681929127,1053.7728265160983
21389.590935621443,0.2821672467174953,1053.8940055348792
125081.51901604372,0.24066809952079893,1038.9728153113438
2081.1837626103616,0.03587291200396396,847.8521377723698
55998.21698507572,0.2412321038226722,1014.6592452039406
11473.5699844266,0.25490547238284833,1056.3477094457742
12954.691277884402,0.264353623483095,1217.9306745507643
28673.898628563235,0.20652466978979458,1037.1476023056039
16317.636816710097,0.2740206509181904,1051.047676200483
33705.96305275074,0.27263512477662205,1057.5550989459132
283.8677197568318,1.0,1057.5550989459132
47464.94882600721,0.28273690299912074,1053.5514336854017
7218.34349648177,0.17915999387541295,1009.179891848027
31993.756532698448,0.2776775292088938,1053.1351179290566
26555.05457006176,0.287613289674852,1038.9457009985636
155773.19425471014,0.24816024698969502,1038.6016831469553
2560.577797806659,0.005894344674223453,1756.7378850317282
12106.589054639571,0.26830534625783786,1050.1887223096448
87822.52976485364,0.21143379841909019,1039.6136135319057
2359.2036963612313,-0.02626007779792638,1810.624433573532
18545.194978784162,0.27828446613316316,1467.5211533598806
13585.524002640233,0.28055679801236433,1210.5830166488604
9694.614520457808,0.2653053543509461,1056.2121835612852
16201.841543910694,0.2849634170598299,1053.6857263435302
29328.69796523016,0.28377150359653786,1051.0268081699878
18280.168735010822,0.20174374821442323,1047.4186399580171
147308.79407132545,0.2715677615317837,1053.5051659237208
18507.54335027482,0.2842559752316188,1034.7318864616077
4391.9115634440495,0.2639425068745981,1034.7318864616077
5068.261270039598,0.2158798167158906,970.3818126402366
9350.622251248078,0.2747878802493935,1056.3283656026515
7208.50006363212,0.17494047138649338,1039.7161203884898
92154.81171738674,0.27385806658780754,1036.4522404362774
47191.04760622097,0.2783680144410739,1055.0299889370972
9652.819491223792,0.2699773263162288,1055.7915856871855
117340.80385324082,0.2728117876877293,1052.8834184221012
40044.19938008832,0.27141245953851967,1053.080136516454
2737.6633089254806,0.18188442531744511,1053.080136516454
518796.6890745111,0.2606232837076017,1039.2442035018169
2964.884252532904,0.1614043848223124,1039.2442035018169
1686.0886017328526,0.10850731281894853,1321.0922333384528
97126.66484217325,0.23644113914970882,1038.4608738740349
14639.104982702318,0.2811862146740528,1053.8149807925965
30300.188528604758,0.20969250832356043,1036.3254334359785
69422.95295855285,0.2088386562016106,1038.5977989398675
780.10894211872,-0.042603690519724687,1038.5977989398675
631361.3434115575,0.2587768314267634,1038.5232503500538
3975.6428888568275,0.04393153474902707,1572.2062806575013
50622.18749078116,0.2733089015019565,1051.9699823502694
15889.822020303527,0.26232227208022424,788.1901798460171
287725.129100867,0.2512959624372671,1045.955179627961
1852.0337155120415,-0.029598707612555054,1906.7611085504798
5313.060722611029,0.3482743666870353,1056.652570921086
7604.450267731019,0.28701887078466065,1035.269236031927
72531.46193113533,0.2676090753145373,1353.1804948049441
26714.077154036026,0.21471882580838472,1023.0606678173127
12590.614348019893,0.21425833728704027,1373.7021823574723
49108.832019743735,0.27841033014077027,1054.5300230364196
9618.343024229525,0.26260807910704237,1085.394430958716
484189.45125310763,0.2426781722777346,1040.0849515692423
2584.95590505508,-0.018571462646360344,1387.905866466498
1880.7116361523008,0.025609222533320975,755.8951850527445
24082.60688082063,0.2676645389273152,1054.381611084033
5417.182166325268,0.28594296076424347,1297.3590052900668
460221.6806546629,0.2557446868593227,1037.7010227620372
2365.455342118755,-0.0187074513119386,1784.3427609493506
273038.34869891603,0.25467237899903317,1038.7614827066627
6340.432358851497,0.030137776943789482,1197.576472509451
35332.73178763881,0.267434693073425,1054.999697713702
84948.2020819347,0.24231554289873866,1019.1746846478284
18760.486104344178,0.2744239384604579,1053.7412611944783
103831.41447057926,0.2734946912474748,1054.2472311875927
3064.792059810749,0.16044179963281413,1042.074676826865
110123.07189732554,0.2759573480342051,1051.3700418470487
186.17487723243244,1.0,1051.3700418470487
94641.51673223953,0.2789716825502526,1052.1748693347954
3043.158994083224,0.13517899499906977,1280.0840554052656
188182.8931700186,0.2750723630945755,1029.8321463483533
33909.72151722305,0.2713153967814929,1054.095695084086
8618.160313556842,0.23324108701637328,1056.8838648472329
9366.389004361617,0.26343984003221216,1051.2012744096626
277085.0571897514,0.25151380455036054,1040.6074165579432
2517.6322469040233,-0.008381262863869999,1030.26612605637
32464.559820768445,0.230627371966513,1038.4507365005966
33850.56424234364,0.2552534475409966,1055.4445204249773
57640.461275766946,0.270543400199294,1053.178218754936
47965.42183559887,0.27260660043924956,1054.0566403974733
14406.240441215863,0.22955406894689295,1037.1567605882947
10655.561870549065,0.2495628042214077,1051.5909764940352
28121.33617258967,0.24448195529402483,1054.067586889388
12652.771931093852,0.26526383246964835,1049.7557362465063
37361.417478676514,0.2591622013171772,1053.2158039441179
121864.22296932599,0.2310148037571675,1037.3206333162575
-280.42193237051333,0.6363355985866728,1037.3206333162575
3790.8120433155027,0.22563185758780796,1056.228502938313
14891.86693807815,0.25631312662821093,1339.9910743961332
7413.3981353524505,0.271268574955507,1200.6583434784957
189456.23149785685,0.2426882328451605,1040.3109322850057
4394.022505391027,0.02920875915155195,1551.1528818942243
42001.882635890375,0.27836638584993945,1052.647130563452
24839.48706886319,0.282045855150521,832.8969558109748
76139.96991972545,0.27211834800920465,1053.396775510204
91208.18913430508,0.2782545381296741,1054.9278062354126
5908.58627236393,0.256877248986313,1061.6936571656697
49370.03058777037,0.27940352449977046,1052.7714482102824
2204.6382676302096,0.41279315240985137,1051.3318525717054
28397.84791843981,0.27779784539816055,1051.8965839858008
235580.0236594567,0.27552062577096603,1052.993615241394
3197.6508286319613,0.00267793086858828,1647.3575321127096
26367.52630113059,0.2669200995137134,1420.9854170905041
14825.596365345991,0.31012510444498353,1052.9445063376322
6761.64857526262,0.21604718421753918,1042.2338329722343
19898.85952211991,0.23559057808316364,1003.4048811212635
61309.27220782786,0.2802113538036419,1053.05789322272
3130.485951855012,0.03276258708366564,1053.05789322272
2973.3213429134767,0.3223282556827098,1161.2542597844886
20299.840501919654,0.2904745548252356,1054.9238200557284
220445.17165409838,0.24766159860607387,1038.8005201708793
4865.602896136208,-0.01940857181561902,1283.2294537437156
37790.006961318904,0.26124124920611413,1054.233903238218
33474.48150352769,0.22200187136252011,1042.2408083291182
953.4327703526023,-0.12054156682687742,1815.3997543971618
127112.5938333807,0.27043434452643056,1038.968261011118
2181.804276740672,0.19644030433187848,1038.968261011118
9999.40261402216,0.2551511260456011,1295.3217420746078
8980.359145351755,0.2782093580578952,1054.2769614291221
326460.9906540443,0.2524960266758248,1040.4623003302709
2199.4698843389115,-0.03509328289351756,815.7130614097543
24762.543636851384,0.27938909369075055,1052.4199086704348
10334.28464133028,0.17165775633053815,1035.197047398432
69668.95841750399,0.2678304093916419,1058.5791030062528
25020.33217915631,0.28010725285586363,1053.4243173070674
9757.191194145596,0.25131829058423105,1327.2978073085285
20357.450808821573,0.2751886025196005,1436.0001844282854
96691.59929803258,0.27493587544853465,1062.955918795413
6879.979522315336,0.28784365520568994,1037.0028770821366
567066.4232013694,0.2536370342143956,1039.6166887608747
2283.9632948158574,0.00013604561966951275,1474.189868482335
1843.7380928223188,-0.06544573719168222,1087.975736217133
73507.24346998913,0.27047732567205457,1051.4998785122445
20732.206067787625,0.30146465774365333,1054.2233028558371
93817.04385034106,0.275872879488796,1052.9026923331526
35285.11442095616,0.27139532871380045,1054.995188890447
123311.66806636972,0.24538063979737515,1031.8972930274504
4870.57905200842,0.06735247226786921,1566.3946537804688
58343.66527638359,0.2791117847710583,1052.4443273603663
17185.026390645875,0.23872147636413332,1352.9190188178095
160956.05444106762,0.26819987857844574,1039.6427333815452
2017.9475788888158,0.08102464783214602,920.3709499533561
14585.55469227543,0.26640291964186824,1054.8490791882623
12311.411778234593,0.2654401811257183,1052.9636134033215
143372.52118481798,0.25527222471094113,1038.176843746079
3786.3663129066194,0.04932021114053245,911.9204736528711
135960.40015631693,0.27737486291799585,1053.1889517328027
6781.747803643499,0.30684021747230517,1119.7699050898796
9353.822163069222,0.24722784034775658,1050.0427984882638
88364.65194655093,0.2774486470238821,1045.4353722904793
7048.277483527672,0.30131248954279527,949.83302249783
34493.68957882064,0.1981941746053676,1038.1580711322222
82674.91983694358,0.27375492098787557,1288.343903987553
12467.790920945503,0.24823727666052056,1051.5487062875807
101070.96208120462,0.2661112648718707,1055.909744869621
5256.425902880352,0.1510143222356496,1031.992008745504
186587.36405390862,0.2745555603645096,1052.2245555953282
2395.450891443739,0.012163264247363734,1595.3981831109265
5373.1049896194545,0.2866215097794656,1595.3981831109265
53489.257378161274,0.2721138234208494,1039.7343090933805
23021.331921682264,0.2755992323051455,1052.8264472483559
19560.545598795772,0.28046541467318803,1054.779656913236
17471.465912259853,0.24870771119950985,891.7091639358966
631726.3624520543,0.2614738390503229,1037.8148889035492
2880.9689211970444,-0.002132836738123986,1178.5259948248834
5587.018534322464,0.21808370746285594,1090.4482945231182
17980.115267428115,0.26476407200233953,1330.4069503058022
10757.412138220028,0.26575886867756476,1055.4255668695878
73899.9064890425,0.2280590461150737,1037.3346085848123
8508.74186820636,0.2664012966587836,938.1173079683351
20332.344534221378,0.25118661061585335,1332.8615743828937
10076.183441087269,0.20136482367730638,1001.548889531769
65278.392126752035,0.2085864094458216,1037.9089357753312
26154.678595074554,0.29631311409840827,1051.5870245928272
261592.2592025263,0.2538420627108579,1039.1708664507746
2250.42272638789,0.0543387999116623,1620.5489115646258
29909.5588502573,0.2692292511723963,1053.3858458711893
44022.88342154333,0.21091721839805858,1039.1486793458625
140215.84942986513,0.2771571972030342,1051.0372948702477
99832.78534803621,0.2167735289825046,1036.0257840745662
2824.9420950377817,-0.008410220566618349,1507.0429070685798
45866.222999451755,0.2795767080924953,1036.3103196425395
36292.064311004,0.19867087800091165,1041.7497093393085
32234.082133454183,0.27805260137004945,1053.7189190637218
38424.60990745243,0.2844860096752834,1050.9006193931866
33754.73250033982,0.2737876135811296,1053.5816678536985
15453.539623685389,0.26598293912359733,1053.2777920062088
2138.646390234627,0.08991413551538031,985.1455746639326
69990.9296549781,0.2752843813439493,1050.880316486945
170.87896684676946,1.0,1050.880316486945
13020.698355231483,0.2955946259525833,1051.6623251659523
119432.77586424616,0.27630598839827303,1055.0414617557776
480.38503120044834,-0.04592497477650401,1761.1079803342163
242249.2657871836,0.24299316729282444,1039.5043996141565
4711.693865467634,0.003197666803000236,955.952734117286
72249.94528814845,0.22700623608989084,1017.8336419680418
107242.32834968262,0.2726316934953839,1055.2189891062526
92044.22307473522,0.2734068014661614,1053.1405610448319
21666.93748184033,0.26365520385561353,1051.6974060150376
296694.2205688775,0.2535495535336331,1038.533071866077
0.0,nan,1038.533071866077
597780.860481737,0.26095504266924213,1039.3637845027843
3476.410622131657,-0.0244191320546276,1382.003744501645
229.610402990411,-0.6005433028162235,1211.8006232981975
654379.6860553282,0.26089825606470535,1039.0799538376953
2845.192500103447,-0.020491816510457107,1212.0909819362662
1977.1495331782887,0.05643606064845602,763.5408111170672
3856.483697340103,0.16967408449645804,1710.611884057971
204597.72558502224,0.26878037352765743,1418.23356785025
27505.443255636434,0.26710269501819206,781.7005059414795
24986.303724175763,0.2842366031297868,892.4762833424061
5640.638676920088,0.30451804150123013,839.8571064885434
14923.5468144535,0.27788800135874536,933.7495060797334
63006.47394859092,0.2702773726177833,817.0587523714144
88744.20105390235,0.27380943134045294,1055.2341735214518
26474.472738596858,0.19213124991771252,1038.0362711285388
2268.9849880871093,0.31314715962211287,1038.0362711285388
62182.24121778296,0.27649984245600684,1052.555793776469
3874.0832517242534,0.12949112694743786,1139.4975383810404
8334.019809962896,0.22268819378250113,990.6329060422311
25329.973878567238,0.2236471073590441,1044.0023659564054
21201.63637582792,0.2696053198071811,1052.9069125952487
437.5382077651991,0.2939522613022902,1377.7937490214267
196762.16209602333,0.2704727332188288,1053.7200678954298
4476.078332856512,0.04067774080963446,1364.7505192665903
16047.312876898044,0.26016507028636715,1053.7764414423898
43480.19264680451,0.26789623260355455,1053.2587874344824
4613.625074396014,0.3018177748568061,1053.8106789772119
36071.62459498501,0.2724670416784767,1054.7567696610251
163423.2445034358,0.27027914778715784,1056.0776626535035
4543.444516965623,0.0638556944060356,1265.2987649314725
5335.346936447935,0.19202825418821476,1040.2097575284374
11644.041119923744,0.19256494034199825,1026.465474306624
8909.379167108053,0.1793325471352359,978.3541795461527
87587.0123502317,0.26883525128493835,1052.9884681411731
31687.47711959392,0.27632385429189565,1050.5736139841024
2190.6448499731378,0.17660004595009085,579.2819714340247
65144.59034698304,0.23232192594126358,1036.0231470102117
336.7205502832518,0.7500199080157817,1053.828407445554
29690.99894001132,0.2872412173543005,1053.3911206702048
12690.782718090559,0.27881557092145465,1434.166106189417
45087.08775292184,0.2811456980705771,1052.1738023300054
10149.486417607817,0.27941227475618435,1051.8700341338536
58841.27183522531,0.23705039883718973,1022.2135656231951
39756.86140202404,0.21316369567909282,1040.1635532869568
9247.758156524587,0.31956769049885597,758.9224142932227
65617.3024323269,0.2716626961129296,1058.4504450332818
93068.22842331532,0.2783902534323642,1052.7255781402275
45922.717055513895,0.2764859215126202,1051.7777739368978
47437.019108243105,0.21639329006299746,1037.0870951657946
63797.17323662835,0.27095520070238793,1054.9564742066295
148589.6299611968,0.27680636827316063,1053.0308802717414
17240.241319441764,0.2795604467271047,1208.1729632937104
53298.623618312944,0.2670270555551435,1052.3494336903723
-472.2380999138783,0.1647632423531956,1052.3494336903723
9663.342017027038,0.2756677767773742,1054.0481037534416
44197.352661807185,0.2641957332091638,1053.9095713841368
2597.575386055013,0.2023733266109221,433.69982486437755
15804.397302000087,0.25250715432688015,1055.2595186985118
6183.226974694868,0.22157959299786698,943.8867275742926
668.1789581748582,0.12984127088431419,1430.8866996047905
21226.555768157767,0.2814717170000616,1018.8479172635653
17821.240920890996,0.22010631037831735,1518.5922366678653
225829.84154113033,0.2738851432055045,1054.7526437866711
4866.008983414044,0.020407772179460798,919.7636612471968
730645.2824150383,0.25197188620880817,1040.104020353795
3362.05890445814,0.10039125295681471,1040.104020353795
1091.122716895366,0.07172492505807596,916.3040339094355
9533.1749427882,0.2142870653578163,980.1923617416955
164970.73882815475,0.2490456103094979,1038.671747637775
3023.1454836675707,0.10568750731615366,892.8918773001091
3238.9320781586366,-0.007473763814800725,1115.8030930889229
56591.47332589986,0.2686217324411395,1036.7216542191277
420859.6383745092,0.2542332951446089,1037.873005197459
4203.626371650867,-0.010474758778708633,1522.39140858435
152018.91034139262,0.27843480914295804,1055.0745607192707
5819.189195937228,0.2613538920777095,1061.5237717104017
31217.740674888686,0.2356108101456239,1038.631360038792
8895.763827774288,0.17288328628852562,968.3631916859123
46695.44460833849,0.27506090171351927,1055.7216806461133
4399.692223635472,0.27967500112678456,1112.3581082473243
39486.583216159095,0.22747046030649687,1035.3542841634292
21067.59951085505,0.2822042434207198,786.6478841039279
5946.672323181828,0.29420201460800866,1455.5756665947792
89645.57086708631,0.22072377701609686,1037.9249369276756
3742.847006468357,0.004513424712039888,1758.7042124756335
16239.061567994757,0.26589373128520005,1053.29099919183
19994.15117736216,0.2752983980680572,1037.9574971846068
18866.189396652724,0.22052737621424282,1037.4662677846009
28846.020994380968,0.26542284930142984,1052.4386749232272
20110.48911555294,0.2880795409376429,1372.9389578357452
57026.89239885566,0.28105821404131437,1451.7645517921428
13581.878459167558,0.18047568509212383,828.741874470556
234972.27911444244,0.26915491023309795,1054.8413918156905
4839.276978709982,0.008821925525234022,1622.6727637246827
250160.24202694366,0.27605561904970094,1054.8807340500307
2344.87668044671,0.05684359332114224,623.0484637525699
145568.88626037317,0.24143654103512302,1039.0657350698164
5345.338725320818,0.06403125176733886,1431.5182641874874
21918.831697624344,0.2765894461840918,1053.1801433275382
61529.05327993647,0.27382392209042,1491.8856841376764
8395.640360923093,0.27484734344744244,790.0921082813348
66224.94065643655,0.23186078979312444,1017.6935877893283
-77.70933387098694,1.730541992238644,1017.6935877893283
17631.635672836717,0.2781477569241319,1052.672405440286
12985.938789181251,0.27524495905399315,815.4832310734982
14602.902161162048,0.2505277975285941,1103.7849135575304
8845.949411754093,0.2479690936720957,983.6691390963756
25294.979022859792,0.22049068693534554,1010.8882148450609
10532.572733325134,0.2768419505674039,1055.9012301625467
4001.837452605604,0.30541087620486557,948.6557657940351
30473.840995441733,0.21600943418324375,1040.9800212600467
17159.87608831368,0.2712457447956273,1058.6132035074897
81609.02938308512,0.21232202380154924,1037.0376547028782
1709.887709699699,0.012911157763065333,1758.9652803193399
5449.827204066415,0.1406333639671493,1079.8494624962987
134465.80509750344,0.27765322357051736,1059.5579716635602
16021.139798667105,0.29823309934360426,1057.3381280014696
4240.651916837262,0.3139517300601037,1196.437842268295
332156.2644173488,0.2558265247655874,1039.4859274964713
0.0,nan,1039.4859274964713
1448.4739814463735,0.08991550218643707,1322.9992008550448
32634.74536397169,0.27819256639194895,1036.6902728552732
21381.064878214434,0.271437697657183,1169.2251565388397
81415.36664607958,0.24433350172874643,1023.243982000655
114405.36486783945,0.21279160592911614,1037.3971473478239
0.0,nan,1037.3971473478239
137353.4987025669,0.27404742294280643,1052.341034271889
972.3187423574047,-0.05402247499891571,1002.5451391287661
1869.4038968529053,-0.006654085177152285,1011.7144245640427
4594.504053251426,0.2632586056694316,1052.820627029336
18759.105066676806,0.2803532031678094,1434.3106815435558
31474.00394885143,0.27623863976135227,1052.6289750288888
79974.16985550558,0.2733277751456868,1054.5047724592264
14523.058233694339,0.2691403918022024,1036.5289966107741
54390.02963766047,0.2693418597553385,1055.4711859184795
94331.93031845274,0.28044662524812874,1053.5271039808345
92171.81264996692,0.24769042252100293,1039.3440611316316
15504.396560856261,0.24568262983371306,1052.393139002033
32318.232381067523,0.28012539555277083,1276.2994788836568
269462.45879891864,0.27221066172539854,1054.1636502006486
6949.137677549043,0.05119391316312478,1034.5269691452663
4593.11446877026,0.21912982557870742,512.1768457874444
6103.714568059059,0.2685464151586465,1174.718811125485
11176.796277665882,0.23665157273606763,1181.4205640815985
19567.354684448164,0.27711117223418913,1040.152820345918
16820.134343154125,0.2831109355147342,1052.967856419071
34112.476944043476,0.27726294998940443,1053.0256169176937
3053.0646382855575,0.018342029991041245,960.1231995053062
52308.15150343253,0.2754760191914199,1052.0773702582294
198169.49955606635,0.24493030408221275,1039.8631273327592
5267.523642975035,0.04093297023223476,1502.8359953049207
-180.39506702699873,0.02911028747320945,1502.8359953049207
135233.77765090068,0.244618848517827,1040.161511429017
24318.983890749045,0.2216005248894521,997.7698680417359
28864.866799361967,0.22825341891567652,1044.8477222391239
23863.476461545535,0.26656375204748156,1038.466555986004
88419.79836575323,0.2272814734865248,1037.8581121715165
1941.0314058169788,-0.10165870940360533,1725.1358057624254
120805.3600019577,0.2346502542377954,1039.927896726561
3783.316236307066,0.028025123872929644,1438.8906631264367
3869.099557432409,0.1440205356784584,980.8282712298129
18568.730311138977,0.25138478126201325,895.1251656692828
115789.69376376625,0.27051357794127706,1055.0946584150106
9314.666539652986,0.24396068400607923,1053.7368062567275
84237.72547303,0.2787589535557706,1052.2203017633178
394567.2803252214,0.2596322712199967,1038.6639803793607
3195.0009408941037,0.0024158630939447906,1519.410791600634
297241.6445056468,0.27363278217650455,1235.4600372479306
3290.289047895762,0.05772818946223653,1141.3705468929895
40865.460321387865,0.2706079626845362,1056.5189485101996
147501.06641557364,0.2765175318120921,1052.7677005151409
2538.5017069474725,0.04566785205043422,1368.0991515581372
43371.47545396468,0.23242722923637163,1038.0785024005638
69251.99477939533,0.263444160270234,1054.568427595515
0.0,nan,1054.568427595515
101129.16927896751,0.2727849787505351,1051.668963715669
5896.844718615062,0.2483081475319021,1055.9222527548209
14625.87682917842,0.23323468358652116,1151.7436529427384
99260.17558829692,0.22159575608030174,1040.1765122110678
3063.6284925535883,0.058076921449072776,1045.295480859122
21377.716536479053,0.28490058742209584,1111.0303670738047
5916.109124011775,0.10190111102492667,1170.4416878406146
8378.039481176347,0.26274763617408575,1054.3972625203169
19789.053512359937,0.26242094466949456,1054.750952320273
32958.29033418766,0.2625687496976334,1094.8648799039108
11389.838479932834,0.2741408602810527,1038.0254229956195
5409.303484930847,0.25674791408476433,1038.0254229956195
95845.44739848402,0.2747909269245875,1035.5476793394778
5538.482866688797,0.257890877910709,1052.6924531667196
9947.96617494286,0.21042278513070947,902.8886548437265
67949.21442278905,0.27987653628077525,1053.1745756014682
16520.649583267583,0.283723002483994,1052.872584248915
5037.317564698794,0.21770962944815303,1032.9525750071723
3191.6782792634813,0.33948023254710286,1058.0325880883765
123409.19632122816,0.27618941685181686,1053.3452610324143
659.1022513746109,0.21216213451500818,1053.3452610324143
30985.294135982607,0.21976187360856148,1006.6156430977668
3884.5188451372637,0.20096213396717394,1221.9556337151498
4481.810848535497,0.2416403344639542,1125.355494423199
53028.18234265167,0.2666787172157518,961.5155319056762
