"20230802_2_cs geometric mean, False events, cuts False"
L [ch],S[ch]
41300.63517308286,0.40498037051750685
48840.50616324303,0.42740087251572034
119227.87948158565,0.4132903413022383
47876.297483918854,0.4013003165567822
52566.597778579984,0.41576401035474553
23083.241666704696,0.41222855863141794
90512.35411964967,0.4219372493388725
21583.350541591786,0.4504471976384282
122431.58756344175,0.4184928796162943
21086.832576215525,0.40763824013109984
42396.44515542437,0.4071665152504791
76796.65176082845,0.4122750997799946
80054.8276714925,0.4053653099660451
97202.73074021365,0.41681081475818516
76938.60170696666,0.39963170358860894
20102.33346105344,0.37470330990654016
71459.40418627494,0.4019274701161315
13702.287109279161,0.4506041150121972
58559.77163589858,0.4044164183388459
19417.899903532918,0.43689183635559314
77050.7748248567,0.39935436178565165
89687.19994204526,0.42342730705738557
64112.95521443363,0.40690742442972255
46356.650785981605,0.42151759425596325
48652.258671293035,0.407521944933397
51807.70537796853,0.40342715223725817
30440.04070194223,0.41208112630988925
14382.233018929937,0.3998098116321707
71258.74999902106,0.4026628846586574
24634.281110541233,0.40208326189428256
160082.1666853566,0.4153988724871104
107269.96719219378,0.40664138902136093
104779.81255584453,0.4269078489072347
47190.817258078416,0.41721782598044516
100368.72127950286,0.416899333976106
81552.54810658471,0.4152559019589169
92738.88288331927,0.4045353601222208
31040.99368894976,0.4114821315742245
15438.28079396801,0.4370206230338276
14819.298495608818,0.3980426524794287
76659.31589231902,0.3980081712536767
64261.83147898449,0.3952386822286396
76986.9100748549,0.3975965435185555
42138.54092503569,0.41298901027199464
25390.71626918896,0.4073573082648387
36962.56873205696,0.38097660013114426
43673.12650210236,0.39140551866724865
99447.7810299141,0.4123959676664944
84411.27278050111,0.40603191837848973
75587.9920575018,0.40664532258427893
71067.19117800967,0.41417113711816644
39704.64617064852,0.4044783521289586
90829.84542744454,0.4192782334707697
30362.51686186974,0.3934635987016768
57776.704911260196,0.41579575316877637
84067.95570023361,0.41803846155083735
75087.14618197875,0.40826038092997463
75568.43728023139,0.40974295609605627
48654.578845466196,0.40536992726592697
19608.13491861923,0.42158039637766015
33214.78708599314,0.4048912692859225
35273.381746076564,0.3712392179813131
48474.219799355764,0.3862223579376758
19873.999327152393,0.4689502253017139
35962.42504611091,0.40824694927087246
19772.961260930464,0.4277514663086236
63916.53117665263,0.4167146608973701
46592.04412131328,0.41770619793297153
30375.287127521322,0.41498916037057304
73469.20056191525,0.3973451511460376
87377.11930628905,0.41477443660396884
68937.4892933306,0.4034697680410524
18452.886659585478,0.33889400656470303
22885.745530427113,0.4212515551553325
114328.91147272207,0.4024173230401682
103093.28342303881,0.4135123924472897
46301.7281437961,0.42211696912004537
30379.41138893867,0.40977317668880886
78844.31353756806,0.41314244002663963
67874.60101352714,0.41302930479087585
29936.122258115836,0.4232287325908173
74270.26399484517,0.3945510512108264
90229.33874633483,0.41365667237220843
34153.887000205825,0.4259871675387776
62444.35469817808,0.40200717031643973
37695.38825130236,0.4152663901503099
97478.91366384577,0.4097826816956734
35100.15354164654,0.40464823981219145
80285.49095552933,0.39367779681153264
106838.01845209388,0.4004278075553558
85507.8683934255,0.4018010036968481
89537.63705437013,0.4096776777088024
21296.499602120108,0.4064465035804059
22994.56338792225,0.40172173276430106
45507.41151314325,0.41302294399231076
77970.79095492183,0.41342552437113406
119831.15234474519,0.4055710057734632
55665.17651673854,0.42059316970974053
83440.18850486621,0.4101269797242458
24387.189791509896,0.4063407274470358
80946.61176774846,0.4070970802634208
45627.544942502325,0.41728781383106855
39991.722614633625,0.4219748406006395
34295.40321587747,0.40952053101719316
34092.342547916225,0.4036080560159996
30366.336710578627,0.3901028427131333
26524.755157274933,0.40966092587372466
55591.682906501075,0.3862503891714483
46348.27321011506,0.41926297196645523
28453.566386538765,0.43699736038823395
47569.83886981716,0.38484106027241555
77271.27103637544,0.4047755134274889
88507.38413770904,0.41538970209985976
39249.871358751654,0.42551035504545354
32168.064695738674,0.4164449089788317
114436.12894171955,0.4069503997367748
18077.42701471266,0.390941534383323
94506.02964095787,0.4058835222332938
98270.19950305298,0.4063119701034173
75226.8042356736,0.4029059673289629
17425.985894902224,0.3933281895892736
62287.793241286294,0.40596208280546037
110507.81132872406,0.40526929494674263
93319.43243315461,0.4093828504331679
62462.68097390849,0.39733418875304627
84625.29369650315,0.40200166317925057
38697.433648573715,0.43022449174688515
54698.16750883187,0.414020165301167
54195.306883014986,0.40537299891643197
108954.55616062133,0.40140700220187486
99462.15703439762,0.41269125384478456
54588.39003547306,0.4138363365216301
118671.78152460382,0.41657947111386595
40581.280575696226,0.4149560573240808
31841.496647722248,0.4125730522732962
103211.48204636166,0.40668014201103064
48636.944060598355,0.40365272455197565
56172.86017717306,0.4239561374377593
72828.78705641202,0.4093063366048195
39622.81868837894,0.40498137119569966
18999.483293417732,0.36732147709728674
59894.85433605926,0.39925449316492717
65050.57669344533,0.41469136238798054
29279.08152155993,0.4103614226995736
21132.604917585893,0.40624987489493314
53991.04121912447,0.4037467737600706
20446.648994907853,0.35755456756351944
57957.36460972116,0.4256392885302668
45148.760155906726,0.4071844724286755
99433.75258604418,0.4156943476846426
62011.85945764076,0.41668895932872035
27794.49251149041,0.3872048886636707
88154.69013170783,0.40903468566923273
58367.37416878646,0.40326781044509297
48312.01903754605,0.3922534855709212
39457.44599525469,0.39863917288886347
117213.9911772023,0.4189978761889736
67385.62276022916,0.40235583697863125
33842.371699197494,0.4077452562125864
102977.35850653019,0.38825506773403784
83573.66318228986,0.418993217474868
50173.11726558012,0.4124587622656458
29439.517223025046,0.3988054209663795
43344.78455043275,0.40612923712955656
16639.86951680901,0.3753728243354957
36651.933838712976,0.3956362174087832
21593.459525471826,0.38581381994229524
70009.43961469887,0.4140481829223687
65902.02423637106,0.41668590251681814
65933.88230590508,0.3988600159300191
22209.37779253506,0.396466150139847
92686.30841363849,0.41607979607785717
47656.5048091333,0.4066876126829535
23718.263895810298,0.4211010153451676
67251.61312914205,0.41732929561109233
22088.42539510049,0.3920281155431729
55793.49187267818,0.4076523487620894
52561.25458166878,0.3855106536857699
29732.09976932781,0.42710758815557964
100531.69530959426,0.406921861087016
79557.76228081925,0.4233585736775861
72622.05385621215,0.4119072078434405
85172.06084286667,0.4106149922740543
55796.031546924234,0.4209714795500505
20486.290342181852,0.43242341502881276
17824.256106990975,0.39028279404871535
24583.822392727056,0.41212157661636023
23937.224657233986,0.40657458315716133
53539.174037096585,0.4220113661465696
17917.564421057614,0.44206155015660376
93584.70099640578,0.41325786829774375
90264.73316294338,0.4218689194129277
91882.47364880532,0.40448588727054846
91629.69122003426,0.41701252362118707
21020.351976971604,0.42621205541359314
90738.24857309464,0.39272230247020157
35059.19005580776,0.4024699746854532
97934.01180234809,0.40125463508810166
43864.38842674524,0.4094667708187713
36949.64428448563,0.41143608478505017
87600.00889209066,0.43265526953376443
65240.60612819378,0.42236227744652366
19306.776565079294,0.38232949012089257
31578.55732367026,0.40342483614600233
25458.908972487443,0.41259791795825834
90913.12693809303,0.3953426038227127
67885.20056381491,0.41463930575292945
75361.6903127195,0.415351008973209
195586.79339013677,0.4045262540007277
90227.89508213787,0.4084496531477088
31383.987980609083,0.4366936807685706
26046.670375203365,0.3898324016094843
20465.081128277536,0.39977379799008717
107236.86948163717,0.4036178135057676
36378.44361853773,0.3928472469733821
234427.72519506983,0.404353441174277
57652.05289143833,0.4123061409212972
80952.47628977244,0.3957834405282701
58336.276415109314,0.40542859894146716
24564.038860524674,0.4440929806811321
32795.96005484365,0.3888224680718273
24928.792972786927,0.409026355002633
59933.75545051249,0.43299008168426634
21632.85146322427,0.39727948458043283
31781.483564977127,0.4150278372743247
57671.64918240484,0.4192116548528408
90780.18022931863,0.40936421639351256
41899.23809233474,0.40074388153915086
38943.87870786356,0.42142003255881016
22757.5444215851,0.37855533975440114
69658.73023343977,0.39536904222741703
59736.88157144058,0.409256761199263
32414.938630635224,0.4158550196901362
107102.85042815004,0.4039616357353009
27317.215593625926,0.4339018757758597
58099.82789949039,0.39982950137428475
42024.85606979056,0.39967962759975545
64865.75364016487,0.41405628392426863
96308.51782649601,0.4144984892797521
13060.614601194631,0.48033993496100036
66757.66167114058,0.4147384401378662
69714.77397177905,0.40925681887252835
28200.740554863638,0.4283568702028032
19309.123263014364,0.432852328385555
90747.4838384465,0.4079317920846192
74780.31115951065,0.42256647533301644
35024.13562298313,0.38421854915419384
74888.45193331002,0.4063146373697134
18268.45368993242,0.3904638930692388
62599.981149661064,0.4116533610676094
79782.74569727055,0.4062508187004049
49163.06430500036,0.4101477223625572
26688.036757418544,0.4220489059821863
22312.74456126309,0.38681127076078037
86415.14087496272,0.4132100197719887
50070.55597410801,0.41552548954754115
23869.516630559287,0.4147683405559768
52312.21400086972,0.40742555921036766
14558.547696576657,0.42580432281514513
88386.67530106833,0.4013723434342326
64820.65030582936,0.41789131878808505
104922.2824277776,0.41260873769909817
263498.09153097647,0.4089979879599592
51937.068160969684,0.42567137183280956
120175.35759925742,0.3962223551286616
57227.46516253737,0.37685657548233376
85160.40438344672,0.39889702545549066
67696.42476758006,0.39532780898595143
72576.67729752243,0.41086526591057587
91178.98895635798,0.4130642393771302
36412.6426939399,0.41189913784913046
89958.7541463796,0.4064801088459111
92417.88163572436,0.42040524261130635
26742.87297520852,0.40163617009520686
99550.08975458688,0.41212850103564613
54885.75819446352,0.4207869592755828
91481.04537874971,0.39880599764403213
26022.58305678382,0.4414968398506828
36969.41550081346,0.3960145679537807
86985.08695349455,0.4116185357471038
87652.99624549222,0.40078952012249774
60851.56103773186,0.39989793319634814
47155.02898336362,0.4087083509970304
81910.76000285236,0.40643944424023304
76604.38777331798,0.41216309161138154
111099.18668963641,0.40187268661708814
84636.82580960546,0.4251054883353115
33383.47030701483,0.420242384398054
77291.41543605772,0.4163115365576921
97304.26688834451,0.4137520114629541
27516.248429404157,0.39381478827231575
53148.83715021194,0.40812157025863505
34339.96155570519,0.4112797459272698
22287.70743476318,0.4132859915360687
52755.45004524537,0.4183572213722528
40749.479975847426,0.41536976730294894
90503.5448215806,0.4196927779504034
84168.25259386691,0.41338186838224145
12305.052462085401,0.3887026957835289
48738.20012064259,0.4015465522820963
57891.96816086596,0.40232334311442214
49999.89427390379,0.4011487132716563
59806.29744113736,0.42567253259340887
22218.17511721426,0.378027441922297
70123.48253848967,0.40454644288257596
28089.957951817214,0.3932818385237854
35008.47592722887,0.3904111264119854
26962.642626505774,0.40256195583957743
90210.89792161352,0.40636152164758227
85573.65085659978,0.40366975578310615
39763.60228015194,0.39913369055998843
36549.965696239145,0.3997410797798699
64000.26027112237,0.4276497101061353
69542.62894106812,0.41484235989950174
70368.49707840203,0.4069815122145528
69629.2719446773,0.41609127915506444
59280.953423928244,0.40453057989839336
123056.9205918918,0.41144984796872464
90386.36908519588,0.3980901127007751
65130.21117215952,0.41514028280936455
80714.73643560424,0.39438690963614864
105214.49843601792,0.41456731250745515
94432.23197229712,0.40283636681923046
111106.46541404784,0.40225168048107474
102302.28868653151,0.4271984825634315
28454.00945653839,0.41894188765557105
50983.85675318468,0.41540429429610043
68984.84828694383,0.40830523680484865
67274.60099544986,0.4033407570242075
93073.60037822531,0.411492496948784
156214.78165441885,0.4087670736131961
33410.10158928158,0.39775698403485515
75472.68381823297,0.4049724341951836
48555.11201590276,0.39481826242465407
110062.61971870362,0.3967707866813313
83641.99256791806,0.4053142608780356
65016.4211333468,0.41980366211970316
47941.16683607887,0.40713519784230523
113522.97446960164,0.4148302696900201
12026.060504139075,0.3781099120544054
89569.99268967097,0.4212700016223928
138686.07792594936,0.4085910367998532
97666.2293186551,0.40312950367557315
56094.038475769186,0.4097887121445942
15391.11972869212,0.44516853908043325
94902.83033774277,0.4073243162409248
36659.64971188095,0.4197771103099298
72236.75792959485,0.4127387037703951
78626.9163511241,0.4144800101246947
37359.89816686345,0.4001887187954828
32602.923229547898,0.3934289398638472
68908.2356481584,0.4114364539283239
55187.994553835684,0.41051761971751577
88132.05748266657,0.41034590222041906
31931.036804209798,0.3994175475195827
82658.19501788756,0.40480772312318114
87814.05200448197,0.41192362418868855
99667.31846934117,0.4044160413963576
73399.37858027406,0.41876505864084346
102227.25783411798,0.4042683417232895
97767.27897516477,0.4155653708343475
94224.06989624897,0.40552239992319705
74455.52831835435,0.4042146359003154
131188.66429648493,0.4082704153147871
44823.871859354935,0.40157795372879274
113579.2370592668,0.41398453116907735
80262.49539472973,0.41295242112196134
45470.741990975126,0.40507881891066605
73509.52777601639,0.3990477632073556
26538.196035899462,0.40623003142160474
29220.47550751229,0.37002578082424764
16651.05452588909,0.37233823951768547
274866.2445812087,0.41128163626009645
109777.35784642847,0.4014839289652444
91875.280137712,0.40746344084454383
32146.44305973957,0.3959528827846049
92284.62520545753,0.4256950116462134
70218.34006112724,0.4185067318861772
26158.822412492595,0.4256458612687357
98080.1187848052,0.3972878657370359
76263.24238838145,0.4004418648294422
22715.98119442089,0.40431814697565077
94177.67809252173,0.40714523628878535
24959.210515265946,0.39259960432834795
27434.281481953367,0.41140534864899697
230603.20437279466,0.40970519098986585
16162.646356998057,0.45508876820461064
73205.00401498086,0.41468968919225724
83629.14813006639,0.4176558923401094
72831.28415699754,0.4147999767942961
31832.432755565264,0.4116888120607373
50205.77337068497,0.41762551111560486
391674.05619090167,0.4101540011674822
75407.84045002268,0.403690807489554
41922.48507942166,0.403519757292783
23910.605934384752,0.3986791248899693
38882.12419800539,0.39345062046989
101638.77524209899,0.4087515086576375
43819.39524614259,0.39289772114718413
37521.75130568445,0.41589768935003163
123412.7980190831,0.4074700448904197
29613.095929369047,0.40374430060852096
77136.16208704472,0.40706833216017213
74162.9352694269,0.39528212454706596
61674.558578662545,0.38352786857922905
78689.03039286239,0.41631146582896206
69814.67702905077,0.4023849735010529
44509.20141720055,0.41519183230658324
55164.12155693976,0.3863173501929029
89957.88120258876,0.4009268181279919
31240.76595130274,0.41443471806097554
30571.849962645927,0.4059849900492847
14899.554862450035,0.4178529515747123
34942.16529880806,0.4262456786032352
30923.286355889493,0.4190301798979841
75357.35483613973,0.40788435696340314
106879.38248595681,0.4212427765440568
34699.18464590677,0.3921818684095325
72808.0898258806,0.4061932609806573
89515.85740275195,0.41008166080937497
27189.981392627946,0.40774600414920226
80873.24759060745,0.4142817052846175
30284.192790360445,0.3970603931984844
46500.58694819262,0.39349582057865523
43346.471015696385,0.4066433731818585
91547.48463166547,0.3995216701969613
54350.32775740682,0.4097981293086643
101637.50798188456,0.4138656438827449
42161.54124432001,0.4138439933067857
69727.71146208054,0.38960847639547813
37634.17785403033,0.4072559232064263
89636.37213426853,0.41584109079857107
29508.40881895866,0.41644492550279677
95657.47560742288,0.4085919423227749
76569.55987843659,0.3994061958420553
39514.68076855245,0.39932198812305675
66537.91192097968,0.39701184630523556
28145.452200777203,0.39510842083944236
87975.09848418478,0.4095566158525007
105383.50956626385,0.4161778271931564
31692.140401949706,0.4157415644822851
40080.887215034876,0.390563015156788
27278.287606701022,0.41283428775592906
42220.86535031929,0.38193201912518193
73672.42104116715,0.41678419816319096
51600.85108575149,0.4156292068957821
53706.67094625886,0.425539978243172
42350.66747863142,0.4264184992924922
68026.32608482306,0.41189731509318184
31754.474838611517,0.39437792185494885
18516.42378304815,0.4079811964621355
52643.51058111,0.4217255639600651
99994.59097743807,0.40694662536650816
85359.89787149821,0.42023914570102544
44214.40637006655,0.39850655323809087
32709.354375494986,0.4032496991113162
71774.21939915969,0.40290925497058355
23641.323222009745,0.42012111676692365
58917.21982300516,0.4153720621064443
23732.490729672056,0.44185838462100235
70760.02262976393,0.4037990633232538
88991.43910499288,0.4164744853287165
13076.388939580578,0.41497822390478606
74025.53994782915,0.39784063041482165
27565.16081484467,0.43080400667283125
51222.497704765665,0.41599607177896797
63470.10019626588,0.3981939376109508
26362.82366632019,0.39054373169882517
21489.050404695383,0.42358344260792774
76889.28341962403,0.3976138280150851
85909.78974073098,0.41852126537590756
83868.62867769615,0.41847252428480325
21156.98456716205,0.3991054570951174
76116.2963611821,0.4096459335762593
34679.098315865915,0.40551804909456973
78381.60515657709,0.41429456121160846
75392.81013078862,0.3990683035760281
112784.36050992434,0.4210998107732957
101585.29027538047,0.4123779840404659
57708.5209196255,0.3923368358301445
63961.993365689224,0.4116550603225974
105315.36157657084,0.4057985319099335
83346.8214589114,0.39656560436106
103279.62119275308,0.4035674772338039
103699.36271176027,0.4037462549550622
82266.25828771201,0.40558019307457155
180440.3916607441,0.4049023818832355
85771.62797427407,0.4064027620671135
19918.443757011584,0.41224778963509734
98907.47319589392,0.41216113784380626
72830.09831938265,0.40557838914228594
90269.38828123223,0.41232028564531426
70478.22844097733,0.4005407001755175
80290.60911520418,0.41964440741983167
27285.955043916478,0.3758532741061924
59010.7640492946,0.3986959544957306
48271.66055710529,0.41159566253436036
16112.877445835522,0.4065146565043015
91723.69085338277,0.4236241505008644
82986.18937953541,0.4129317411822028
95559.2713503542,0.41092680200360815
37946.364777753886,0.4163074522209388
39506.63086734834,0.39813344981172627
44830.623360423706,0.38942487968270506
69661.50915222317,0.39106289881409173
64645.252210946855,0.3894678905646331
23444.127165066577,0.3716356374419139
87207.695646064,0.41537431378055867
28478.236972846444,0.43818521972771063
80846.91704315833,0.4041254468903044
13661.012764337022,0.39111404841437664
33693.72132907093,0.40800722097082237
29817.518740398715,0.3921626180095762
60299.11161220616,0.402131018760466
20050.452763800844,0.4094817679269958
59671.98534750061,0.4193020167651474
50723.20823065487,0.41846336737249573
102900.18329240063,0.4149070074817757
87975.4188624398,0.4075470906363288
19425.911584486472,0.42646402480555673
86341.13761426357,0.3958016051640751
94786.04505007928,0.4261349742652794
80984.55708659183,0.40221101663822867
93560.70247665729,0.4001048364621439
103425.73798696362,0.4058676078696143
28249.0886522644,0.4069147178169066
76743.59349556518,0.40278198168319307
46611.858545675546,0.39942249044249983
108366.11845401916,0.4232303970620407
116820.491459322,0.4147117840292647
17923.938340194414,0.4447671470245477
52427.52546835797,0.3988847310731805
49396.71254551057,0.4156339622086569
47016.73515802864,0.4059791097701495
35377.62579954895,0.3999015837001626
76075.74854552734,0.40476389151049214
79867.75844597972,0.4020633988050808
52794.09632634262,0.4133282504090714
48688.98941175758,0.40541405496202115
35582.535638589245,0.3853850933392778
76726.16152246315,0.41118147678501304
53248.180954758725,0.4116821019228989
28918.681887398732,0.3681607865232322
39822.73887395954,0.41509445445283955
13863.538631380736,0.4574418571373916
30499.279694659494,0.403324926400502
31705.86152524963,0.39967019603912657
30730.54047552582,0.39759025898186956
91848.83378350346,0.4031387010798943
67611.42215507403,0.4021212150861561
34555.32477543729,0.3993569405671401
41906.888178839385,0.4250032878573045
67802.7457992706,0.41474833330772026
75765.68821183777,0.4173406668322541
21880.188692019583,0.39099105894168074
23409.223433966377,0.39092908635237283
102417.46440168105,0.3981745068704701
66841.67013769034,0.4087024776696504
71226.05861086816,0.4095870820025791
117499.48184772697,0.40983845241700884
75457.54589396839,0.39368262949981336
96231.17678191881,0.40631728851115084
51198.445899127844,0.3978249539126499
37303.392953686496,0.40501388973058866
84477.09486763396,0.3969994734572387
92425.79103098167,0.39029438698601915
58105.4444718395,0.39224270498137087
41220.93863052931,0.4246715061191943
110389.74230032267,0.4065210092695949
166445.9084338197,0.4027057286906939
47664.14966244163,0.4330650573943522
86717.11395042627,0.42057622365968095
85047.44967606141,0.4187814627953773
32654.35558814052,0.402354002060456
58213.9323847706,0.41407289489889537
18587.332112170174,0.38983052680335634
61009.64724638849,0.40426821307422006
337393.6045647465,0.4075238769682128
16415.46925083028,0.4289597200544702
81901.68281905429,0.4136053229583548
47913.63959627311,0.38989525893372584
18974.264302931566,0.35497980989843897
37513.80797906856,0.3954637819604346
98173.07422299094,0.4002276367615823
26391.096167332136,0.38465870085647663
68690.34058403136,0.4135370170517919
19908.08453976462,0.4191033006397346
37037.6612765031,0.385312309491132
90834.9543949131,0.41480233628889923
24782.54250412797,0.3881019937843971
38137.63953040337,0.42364678209341
21267.933291732832,0.402876152364429
32383.630669327387,0.4101167025508005
70043.9164914315,0.401903110767803
63272.90890025106,0.3925941863763399
30763.195805985335,0.41510869164613434
59581.75524787458,0.4193125526420548
82786.13849991903,0.4113293357521626
38071.18656435561,0.4183882304188763
101335.97176121947,0.4055051648102661
31800.838398107895,0.39708091911878357
44949.96255778931,0.3956422333464614
40340.21927068831,0.38257904660569886
25466.77256417188,0.38679269543117994
107636.61528894624,0.4212438317919726
102693.40089204194,0.41395572866933067
46597.480404510214,0.41177562961127734
54688.775345985705,0.4098347965827831
43568.81831759387,0.40315617768141115
71914.80136439054,0.41080654623122154
40266.7114914249,0.4082728083863806
94980.59685930559,0.396225570619382
35962.6472813558,0.3690229076802098
56167.84223303601,0.40871641206236997
11071.956225668988,0.38885778968062973
39282.74024449932,0.3871380475321476
82139.0755354136,0.3892331532017315
68369.64294390353,0.4057908314380384
34803.86091596202,0.3967954163710296
19881.52272807449,0.41428837674681196
42443.449533723215,0.4061298681227192
39732.600078751806,0.44000784294345685
48143.01900939899,0.42004283694292505
42928.63523403252,0.41193295467012375
56953.23055371184,0.406787934158252
56310.57015658112,0.41802841836080035
34378.16774364527,0.40005417742703175
44669.614628966694,0.4089607954520023
60297.48356607842,0.43667338691597557
49863.02919018735,0.41107735051882627
55136.564325880616,0.4105831909598363
26637.343425967454,0.40961754211580786
88779.83790827024,0.4018178455138817
51039.18975724451,0.4120073234876332
25856.77586792114,0.4168824392834531
41764.924699743366,0.3919566543379466
99067.86909181956,0.40374762437666145
26648.37300896616,0.4233079189525373
55036.64405088012,0.40460123860183184
30656.27578599885,0.42134244600550935
59795.61751271576,0.40391656763589817
49202.42860681245,0.4064106318445108
17706.428306944483,0.4029917564949923
96052.70000809022,0.40441487621435557
43179.252854519975,0.41617113928069455
92139.42299234727,0.41347918872145
51640.27184291106,0.41545831721109056
27484.638887733745,0.40603392477429473
58693.028180303125,0.40807884578292913
111699.60904730603,0.3976168883006104
41678.24469441378,0.3872996705788611
90299.36674245232,0.40941722791223395
73512.44082182506,0.41332754455819287
21092.795338955886,0.38198517075262106
36279.93124205644,0.41540029043403737
34672.21969688284,0.4064998574209402
23951.060646000813,0.42408162670209965
19883.04279317577,0.41571456407227464
19414.972461311147,0.4110476098090285
22335.316759494544,0.4327090232972909
45121.25385309679,0.42526603868410107
31848.45571472349,0.4099485101902663
85123.87357918701,0.408585961326069
32935.17381579069,0.42581601528552443
49122.71527889201,0.4098914721677256
77288.57426652918,0.4263835482724273
70101.9845530066,0.41837537561385907
18012.542207508017,0.4110154411401456
19325.23730402409,0.4554887716179155
48447.733329232244,0.4141862249427995
41404.505370597515,0.4160517341265005
23100.792713597002,0.40259799502754684
51466.628353035194,0.39679786528550587
78651.49025179564,0.4199168484747034
19069.642649221092,0.41008093820702196
77218.47256795253,0.405223409706977
33638.47858367636,0.4198404424583515
17246.96209557628,0.40202269557518006
61224.754058788276,0.3903996905306723
74877.98248138769,0.40999735993222997
29315.139859737075,0.4081873674849584
85547.87625783426,0.41788132582065035
87239.83536919754,0.41372631467375914
24847.189471227815,0.4549850213685272
28970.826251335355,0.41954728092319665
63464.420180563306,0.4015309961736323
37758.0828742009,0.3976405552892089
90874.19818014542,0.4212268413545164
28808.148625888938,0.46558667259623804
98762.08155598016,0.4135597687801346
86835.93989522556,0.4137780383073386
24765.8798159246,0.44358198090100764
56591.28548704503,0.3959678003313218
74684.79304506017,0.40053779094085773
40308.386752142826,0.3939836702844018
15723.68206070984,0.42622107372671447
57976.77246147698,0.42550444111190083
93786.13773732552,0.41746832773565373
77586.27077025473,0.4161923793701464
31358.97379268724,0.4087186878031453
48532.21240243509,0.41623801782199865
50943.183692039216,0.4161495395158244
43883.127141224,0.4216128958930633
65126.717301118755,0.39881507920845066
87716.49999117639,0.40306275294991717
56422.5818447852,0.42562872922648326
88925.2067559573,0.40475557457953776
20667.57522329498,0.42676589417369754
66103.9964202163,0.40311691018126966
82925.63578002143,0.4059097912892031
15576.641395890112,0.37903755242012627
85454.21358941484,0.42608188126783686
32086.671321640984,0.42706281135753377
114592.68772716525,0.41657471860139517
81540.22640937672,0.4102833685010264
29318.7665015354,0.3870528966143594
63864.36237535958,0.41086238208978315
60167.859680973575,0.40039074405136194
27722.667834156367,0.40450892028300245
36959.56958170574,0.4108650852467621
47074.08224458719,0.42098474335171665
73539.11783962572,0.4003839528693196
72038.08292873668,0.4165504192048742
80884.8571920308,0.4084112298277095
59831.82771957384,0.4039400247442877
22935.116746310476,0.4174062340317458
66909.58017736129,0.40731004397728005
31659.229097262698,0.4395707752743196
25702.05068755179,0.40511987106099234
59380.76871200334,0.4069769579672609
48324.16541739974,0.4174843842287332
29080.502088297337,0.37746336725762575
79643.70176847503,0.398121289714397
32835.06363816218,0.37313775673478483
79636.5219904342,0.40723089433694304
21367.24459046219,0.3979520774709229
109850.62122423507,0.4032284988401993
46129.32778073855,0.4307566429885811
174549.870980723,0.41116413515500255
75607.63754157725,0.40420486137331896
33609.11634178064,0.4124587828388255
48399.36128180689,0.40741722030414573
65219.36820395145,0.43085977943479925
13771.059826057392,0.43469624174887195
46072.78946022605,0.4005872508696649
67525.65169622964,0.4168812020053233
26565.084915204774,0.3973419436445146
84046.51771069947,0.4044255638959472
102792.01616351155,0.4048023521988468
77594.83744057438,0.3963875468622592
82181.06280792867,0.4033617294931732
74283.184458492,0.40315139914962433
26050.835261321794,0.4239288039710864
31256.968685640928,0.42838511943496155
271936.9760879139,0.41059687408018203
54521.167904716596,0.4025888472078654
105224.90303252151,0.4122804086839334
