"20230802_2_cs channel 1, False events, cuts False"
L [ch],S[ch]
95283.40000000004,0.4044167189667873
23333.400000000038,0.4034217045094152
78775.80000000006,0.4052754780021272
48834.999999999956,0.4032968158083343
42584.000000000044,0.4011952846139393
45415.60000000005,0.39664344410290703
27366.599999999962,0.40755154092945456
26331.399999999965,0.40057497892250354
31915.400000000023,0.41051341985373796
47893.79999999999,0.3957798295395231
46869.999999999956,0.42085555792617896
36925.799999999974,0.43305493719838184
56826.40000000001,0.3876226542592879
77635.19999999994,0.4137633444623061
101608.79999999999,0.41333919896701854
32872.399999999994,0.40863155717258254
39109.20000000002,0.4191878125862966
94493.20000000001,0.42592588673047366
18637.39999999999,0.40199813278676233
91188.59999999998,0.4012979692637021
98935.79999999999,0.4103812775557482
78772.39999999994,0.40971457007784473
16275.000000000024,0.3851612903225802
47334.99999999999,0.385433611492553
112743.19999999995,0.407692880812324
90781.39999999994,0.4123609021231225
65906.60000000006,0.3901248129929322
88697.80000000008,0.4000031567863011
42961.0,0.43610483927282884
57118.00000000001,0.41128015686823777
49439.99999999999,0.40784789644012936
78104.0,0.40826334118611085
99427.59999999999,0.41133749582610857
54903.99999999997,0.41353999708582256
116136.79999999997,0.4257470500306535
32795.000000000044,0.4245159323067536
34500.600000000006,0.39017582302916465
98575.19999999994,0.3998936852271161
32597.400000000038,0.39644879652978426
57575.80000000005,0.41043980283382914
69463.59999999998,0.41446599370029785
37000.80000000003,0.4287853235605714
19041.20000000002,0.36348024284183744
60627.19999999995,0.40015207695555827
77719.0,0.40596893938419176
25023.80000000003,0.41016552242265336
19502.199999999946,0.412445775348423
84923.60000000006,0.4182500506337459
21279.20000000002,0.34280424076093063
54596.60000000006,0.4298857438008958
46130.60000000005,0.4230012182802734
99211.20000000003,0.4111289854371281
64851.80000000005,0.4188457375122969
33150.20000000002,0.3811017731416399
117704.59999999998,0.42024101012194953
60683.99999999997,0.40977852481708527
52167.200000000026,0.384295112637826
43186.19999999993,0.37831761071823927
102813.19999999998,0.4177537514638199
79011.40000000004,0.40594395239167996
39263.79999999998,0.3984942873588397
105160.79999999999,0.3919939749412328
79578.79999999999,0.4066522742237883
54949.79999999999,0.40789775394996913
31042.799999999967,0.3802459829654544
30306.39999999999,0.41000250772114155
15403.599999999962,0.4080085174894188
34927.60000000006,0.3968294414732185
23485.60000000001,0.3900177129815715
72570.39999999994,0.43169391377200644
66689.39999999994,0.4217866707452761
70547.99999999999,0.3932641605715258
24096.599999999962,0.41654424275623997
89267.20000000003,0.40541878763980504
47664.600000000006,0.4161956672247328
32632.999999999953,0.41212882664787226
67054.79999999997,0.4177314673968159
18891.000000000022,0.3914827166375519
59751.80000000007,0.39658888937236997
42083.40000000004,0.4106179633774835
28588.599999999977,0.4183765556900307
94377.20000000001,0.4031651712489882
85993.99999999999,0.41659883247668433
73167.80000000006,0.4023614212809456
95704.40000000002,0.4132641759417537
54351.0,0.42122500045997313
17775.000000000022,0.40888888888888847
15431.000000000024,0.368738254163696
24463.199999999997,0.38531753817979664
25065.400000000016,0.4092174870538668
53488.80000000007,0.3977169052212795
14348.800000000028,0.47236702720784957
89818.80000000006,0.41939883409709305
100634.6000000001,0.4308190224833204
148438.39999999994,0.41363420785996086
99551.39999999994,0.41266320714726296
18203.80000000003,0.4348487678396814
91112.19999999994,0.39424577608706646
32016.599999999977,0.3930398605723284
77298.20000000001,0.4076951339099745
61984.20000000002,0.41386514627921295
43838.39999999994,0.40317849191576366
87131.19999999994,0.42775263051582
75108.20000000003,0.4329567211036876
19284.80000000003,0.36956048286733567
39060.80000000007,0.404290234711014
18810.600000000035,0.36653801579960194
82511.59999999998,0.41146093397776823
54635.20000000002,0.423739640378364
100455.40000000004,0.4073419646927889
289797.19999999995,0.41097049936990426
84190.59999999996,0.40484685938810294
26730.600000000042,0.4327736751139139
21603.79999999998,0.38603856728908825
26369.20000000002,0.39061101588216524
91182.40000000004,0.4139526926248923
33257.19999999994,0.3886105865797488
356403.00000000006,0.4085150798393954
75426.59999999996,0.42389952616185805
85555.79999999999,0.3970379565149294
57046.20000000002,0.4225627649168567
33156.600000000006,0.44044926198705525
36231.59999999996,0.37290100354386807
26056.60000000001,0.38864625469170944
50967.20000000002,0.4334081526942816
20865.999999999978,0.3876641426243653
29109.000000000015,0.41530110962245353
65655.20000000001,0.4261292327188097
71475.60000000006,0.41351594110437667
39313.39999999995,0.392949986518592
45701.20000000001,0.4165558015982072
20236.000000000022,0.3967681359952556
78522.60000000005,0.3907766681184779
40854.59999999997,0.4129106636706763
27366.400000000023,0.41407346234798836
116798.19999999994,0.39483570808454255
29637.19999999994,0.4432470003914008
57200.200000000026,0.3968360250488634
39803.19999999993,0.3819692889013954
58064.39999999995,0.41022037599630784
114184.20000000001,0.422677568350087
10710.200000000043,0.5027543836716385
68899.39999999995,0.4054636179705486
72224.79999999999,0.4038349708133495
30377.80000000003,0.4414868752839242
23595.800000000003,0.4336746370116715
88582.59999999996,0.40559658443080265
83559.79999999997,0.4175799846337593
48799.39999999995,0.3949577248900605
61365.80000000005,0.4160851809965808
19106.000000000047,0.4033026274468745
56195.59999999997,0.3958192456348897
75311.60000000006,0.41061137992022456
50421.20000000001,0.4224135879352333
36737.40000000003,0.42654624442666017
21535.999999999953,0.3963595839524524
64507.60000000006,0.40917349273573944
49438.39999999995,0.4132354606945212
26322.000000000015,0.41630575184256513
56677.39999999995,0.3952845402223817
13987.399999999967,0.4097759412042273
90351.19999999994,0.40017288093572656
61004.19999999993,0.4209398697138889
97314.20000000003,0.40329777154824276
298527.99999999994,0.40492516614856916
59504.200000000026,0.42672786122660233
158860.99999999997,0.39948445496377355
33923.60000000006,0.39981900505842505
84310.0,0.4054382635511802
69095.80000000006,0.39092680018177633
70220.99999999999,0.4172968200395894
98144.80000000005,0.4092565270905844
36335.39999999995,0.4213576842418142
95502.79999999997,0.4010866697102074
97890.19999999995,0.4173870315925395
28376.19999999997,0.3871941979546242
92995.60000000006,0.41925962088528884
43889.19999999997,0.4103424076993888
98723.40000000004,0.4022825388914886
21605.600000000035,0.4253202873329132
37485.0,0.38880885687608374
91456.60000000005,0.4057640454598136
91579.79999999999,0.39087113096993
57075.99999999997,0.41264279206671806
45198.0,0.42789503960352226
87039.00000000001,0.4110111559186113
71894.59999999998,0.3903325145421214
100445.80000000006,0.40411246662379097
84997.00000000001,0.4123498476416816
34925.19999999993,0.41852587816247366
85121.39999999994,0.4110623180539796
106503.80000000002,0.4101158831891444
36112.799999999974,0.40068618329235084
47430.80000000003,0.41114423539134876
33006.19999999997,0.40042779841363163
21722.800000000054,0.41750603053013335
55487.19999999995,0.4097269280122266
34406.000000000015,0.4112509446026856
65392.39999999995,0.4054171432765889
83363.39999999994,0.40822111382213316
5987.800000000052,0.3548715721967981
56149.40000000003,0.4008805080731048
74881.60000000005,0.40201865344757576
49082.40000000003,0.3952475836552408
67420.20000000001,0.41596732136659326
20536.800000000003,0.358157064391726
86519.59999999996,0.40129982108100365
23634.79999999996,0.3972489718550617
44929.19999999997,0.40581848775406676
28129.599999999962,0.39918093396280113
93941.99999999999,0.40171595239615926
90323.39999999994,0.39687057838832496
43751.399999999994,0.40647156433851267
41029.0,0.3844963318628287
68452.0,0.4387819201776427
88410.40000000002,0.42997430166586736
64156.40000000001,0.3905253411974487
70283.79999999999,0.4025593379982301
63538.59999999997,0.41487851479258286
108110.6000000001,0.4122010237664018
92501.19999999994,0.3988013128478335
63602.39999999995,0.4112612102687951
82997.60000000006,0.3942439299449621
63344.0,0.4114201818641071
105452.59999999998,0.39478685210227177
101684.79999999999,0.3880707834405929
92966.60000000005,0.4307600794263745
29127.600000000042,0.43097611887007464
51915.00000000001,0.4235095829721661
67216.39999999994,0.3980531536946343
63329.200000000026,0.4070728826512887
114896.19999999998,0.4091658383828186
211252.80000000002,0.408304173956511
31228.79999999998,0.4127247924992318
81697.20000000003,0.3974873067865238
56132.40000000001,0.4020351882335335
102370.20000000001,0.40149477093919905
83186.59999999998,0.39614312882122854
61327.79999999998,0.41795727223216894
52145.999999999956,0.4136271238445903
115983.80000000005,0.41540197855217703
7966.3999999999905,0.339074111267323
102722.0,0.4136601701680263
96374.59999999996,0.4226404052520064
140926.19999999995,0.3985710251181115
48072.19999999993,0.41264181793219423
13719.799999999981,0.4074694966398931
98942.59999999996,0.4071936658224063
38867.000000000044,0.4280880952993538
68138.59999999996,0.42386107140446116
75483.79999999999,0.401747129847729
44077.20000000001,0.399358398446362
37528.60000000006,0.3702323028303744
76360.20000000001,0.40349029992063923
57467.80000000007,0.4042594287583651
110818.19999999994,0.4115668725895206
28859.200000000004,0.42286688473692957
87670.00000000001,0.39357819094331026
96843.59999999996,0.41529125311326737
94222.40000000002,0.4053728200512826
72899.59999999998,0.4120639893771709
133772.40000000002,0.4097982842499648
88402.60000000006,0.4188994441339957
111679.79999999999,0.40345613083117976
74854.79999999997,0.40552376066731877
105130.20000000001,0.4188054431552495
46337.20000000002,0.3984509206425937
106228.59999999999,0.4251990518560914
77713.79999999999,0.41400497723699015
46579.59999999996,0.41183908835627653
76229.19999999994,0.3906259018853671
25759.0,0.38355526223844094
31490.39999999999,0.36910296471305554
16187.800000000005,0.3782416387649957
329234.9999999999,0.4058985223320731
95414.80000000006,0.4007019875323323
85917.99999999999,0.40021299378477143
34771.20000000002,0.389491878336094
96408.39999999994,0.42332618319565546
75565.99999999999,0.4225180636794325
34889.799999999974,0.42024889795871595
99857.19999999994,0.3985150795335741
81662.80000000006,0.3918050813834448
28787.999999999953,0.39266360983743276
89197.19999999992,0.4057593736126249
27526.19999999994,0.3907949517187269
31795.200000000033,0.3918232940821253
220844.39999999988,0.4076589671279871
16650.600000000035,0.4624938440656786
91772.39999999994,0.42139793663454406
74004.0,0.4232203664666775
72209.00000000001,0.4095680593831795
32982.59999999998,0.40585945316621524
43412.399999999994,0.4214510139960012
451218.99999999994,0.4103993847776802
92034.00000000001,0.4009116196188366
47809.999999999956,0.39820121313532747
23800.80000000003,0.4058855164532282
36996.19999999993,0.3950297598131706
92416.99999999999,0.3997641126632548
50736.399999999994,0.388590834193991
38189.00000000001,0.42364293382911317
88808.79999999997,0.4005616560521029
34723.79999999999,0.41429509443090917
70411.60000000005,0.4047316067238919
83498.0,0.3954585738580565
59736.0,0.3821815990357573
73103.80000000006,0.4247713525151903
48070.999999999956,0.4037257390110463
56870.60000000005,0.40551356940141275
49383.80000000003,0.39540092094978485
90879.99999999999,0.39293573943661964
35120.20000000003,0.4102937910376362
29424.000000000015,0.3926216693855356
13270.799999999957,0.38222262410706304
34999.79999999998,0.41971382693615417
26183.000000000047,0.4222205247679786
74309.0,0.40289197809148286
61844.40000000003,0.4243100426230992
52717.99999999999,0.38692666641374857
85408.79999999997,0.40366332274894395
93433.20000000001,0.4025721049905174
36187.59999999996,0.40221788678995046
62008.59999999997,0.40430359659789133
32359.80000000003,0.40234797495658176
33965.80000000006,0.39482067255886744
39302.19999999993,0.42135300313977403
103652.40000000001,0.4012275644365206
61908.80000000007,0.41153115550616354
130101.3999999999,0.4130716502666385
41282.40000000004,0.39992103172296156
85224.40000000004,0.38105519076696326
36231.59999999998,0.38975093564733576
51227.99999999999,0.42613414538924016
29333.799999999996,0.4225978223073724
106397.0,0.42106450369841253
91645.59999999998,0.40079174559389646
42177.80000000007,0.3967703388986617
66772.80000000005,0.3954140009105501
28077.60000000001,0.38524660227369845
80509.0,0.3992286576656026
100722.00000000003,0.4056313417128331
28430.19999999994,0.4453046408396713
48931.0,0.3784512885491815
28292.80000000003,0.40978270089916846
41606.999999999956,0.357451871079386
68878.40000000002,0.4146539408580918
57032.20000000002,0.40084548728612945
51798.799999999974,0.43346370958400593
40274.59999999996,0.4273984099159275
78611.99999999999,0.4166539459624484
31488.399999999958,0.38859389489462826
18658.20000000004,0.42150904160101116
46736.999999999956,0.4286325609260331
137931.19999999998,0.40174811790225856
84742.39999999994,0.4171312117664831
44997.59999999997,0.38297153625971186
40691.00000000001,0.41264653117396977
70663.39999999995,0.4043422761995603
30531.200000000033,0.4185423435698561
80682.59999999996,0.4236948239149458
24717.400000000038,0.434985071245357
75384.19999999992,0.40633315734596936
81975.60000000006,0.41391950775596614
11841.400000000038,0.3886111439525723
67378.20000000001,0.3976226732088419
32643.80000000003,0.3985259069103473
43648.79999999998,0.41708821319257366
65490.00000000001,0.4013666208581463
22922.199999999946,0.3757100103829482
27206.999999999985,0.4343551291946926
101480.40000000004,0.4009217543486228
88558.20000000001,0.4207752641765529
80550.60000000006,0.41645623992869046
22292.599999999962,0.4062244870495147
105536.19999999995,0.42095603214821087
39698.99999999999,0.40061462505352774
70956.19999999994,0.4126926188268258
100049.00000000003,0.40036382172735335
96738.79999999999,0.42159299060976557
131086.3999999999,0.40985716290934865
54412.60000000006,0.39853453060504346
65426.60000000005,0.4204528433389476
97993.59999999996,0.3996975312673481
70577.79999999999,0.39892714139573643
119639.0,0.40929797139728685
86620.40000000004,0.41925689560426854
102039.0,0.40642793441723263
192596.59999999998,0.40157666334712033
92092.79999999999,0.41494992008061427
21211.800000000003,0.40717430863953075
103112.79999999999,0.41699381648059203
76438.00000000001,0.3858879091551322
80665.79999999997,0.41813135182444117
60020.20000000002,0.4028327129866277
79568.19999999994,0.41454500667352073
22617.19999999997,0.3854853828060063
31756.20000000002,0.38306220517568196
48915.79999999998,0.40064559917245574
10222.200000000043,0.4001682612353492
76433.59999999998,0.40682762554688
92400.60000000005,0.41718127371467273
98329.99999999999,0.4101291569205735
43269.19999999997,0.40635371118486163
40929.19999999993,0.395429180145227
41807.80000000003,0.3852367261611468
41787.60000000005,0.39402358594415526
61315.799999999974,0.3930862844487066
23514.400000000016,0.34156516857755237
76240.59999999998,0.4195441798726664
35173.59999999997,0.44989139581959237
93990.79999999999,0.4051343322963525
9444.399999999967,0.3977171657278396
35958.59999999997,0.41134248830599673
24498.000000000022,0.39837945954771803
65698.99999999999,0.41875066591576743
22386.800000000054,0.43603373416477476
63239.80000000005,0.426019690131847
32984.79999999998,0.4251624990904905
72342.19999999994,0.4181183320385616
86551.0,0.422086399926055
22525.600000000057,0.43383084135383676
88030.40000000004,0.4043512241225758
76538.60000000006,0.40587102455493024
79181.59999999996,0.4000967396465846
53690.19999999995,0.399339171766915
105436.79999999999,0.399100693496009
24259.400000000023,0.44309422327015463
83376.20000000003,0.3898066834420373
49123.399999999994,0.40710129999145017
103482.80000000006,0.4258379170258244
80205.60000000006,0.43040386207446824
19637.20000000002,0.428579430876092
50434.40000000003,0.39470480465713864
44683.59999999996,0.42493890375887394
45316.80000000003,0.4168630618225467
38249.399999999994,0.41522742840410576
82768.39999999994,0.4078029779481061
71634.59999999998,0.4069164900760247
67307.79999999997,0.40667500646284693
43548.000000000044,0.3980320565812435
31722.799999999996,0.3987951883188118
87567.59999999996,0.4055815164512904
51858.20000000001,0.4177372141724932
22593.20000000002,0.3534736115291325
40639.200000000026,0.39841089391523443
7811.600000000033,0.49891187464795794
27738.39999999999,0.4004088195425837
33196.20000000003,0.3934968460245447
37959.39999999995,0.3894871889439774
100409.20000000003,0.3964985280233286
85204.20000000003,0.40255762039899434
35262.80000000006,0.383276427283142
51263.79999999999,0.4174563727230524
68767.39999999995,0.4139126970046855
60112.59999999999,0.4166730435881995
25986.399999999965,0.399043345750085
26032.79999999998,0.3947673703942722
92122.60000000006,0.38875151157262156
66198.80000000006,0.40635781917496966
73369.59999999996,0.42948032972784395
114541.19999999998,0.40233645186186284
91645.80000000006,0.39208998121026806
94160.40000000002,0.4123729295967304
53229.19999999993,0.3915538839584293
37179.60000000006,0.41882645321627954
105662.59999999998,0.39934470664170696
102655.00000000001,0.3871413959378502
53117.20000000002,0.3912122626945696
62981.59999999996,0.4352191751241636
110166.0,0.406354955249351
266593.3999999999,0.41228777606647427
56416.99999999999,0.44217168583937466
90885.00000000001,0.41584419871265865
97987.0,0.40669170400155125
32371.599999999962,0.37107526350257664
66807.20000000001,0.41628896286627776
14842.400000000038,0.40183528270360513
63488.59999999999,0.41515012143912455
473671.8000000001,0.4095766309077298
12337.800000000052,0.44565481690414693
79542.40000000004,0.4142658506658084
44834.19999999997,0.3842178515508253
17518.199999999997,0.3523535523056023
36783.79999999999,0.38976125359533287
105453.40000000002,0.3987941593158682
29565.399999999943,0.39042935323046574
73333.59999999996,0.40507079974254645
19589.999999999953,0.452348136804493
28662.999999999953,0.380141646024492
96224.99999999997,0.4171213302156407
30109.60000000001,0.3865312059941014
39456.00000000001,0.4355738037307381
20373.0,0.43101163304373435
34314.79999999997,0.3982217585415042
72258.99999999999,0.41140895943757877
52916.79999999999,0.39251050706013996
26207.600000000057,0.4125062958836363
49913.000000000044,0.4100835453689418
95074.40000000004,0.4119163518255175
51736.40000000003,0.4014620267355284
142290.4,0.4129210403512817
22270.399999999965,0.3820856383360878
42108.40000000003,0.3940116461323628
41465.20000000001,0.3669607285145133
27770.19999999994,0.38633499218586903
71796.99999999999,0.4129629371700768
101588.19999999994,0.40919713116287143
45695.799999999974,0.4204303240122726
55745.20000000001,0.40108565401146623
49414.79999999998,0.41302200960036284
107799.19999999998,0.4142155043822218
37067.59999999997,0.42956112615869424
93670.80000000006,0.3995097725224935
30757.999999999953,0.3858833474218094
62174.40000000003,0.40958497387992476
5334.599999999962,0.27767780152213967
39494.799999999974,0.3752493999210024
77401.59999999996,0.39765069455928564
61580.80000000007,0.42055153554354563
33191.40000000002,0.39158336195520493
18673.20000000004,0.41220037272668786
43373.39999999994,0.39434768775332374
36241.19999999993,0.4345358321468391
52467.80000000007,0.3982137615832944
47586.19999999993,0.40905976942895267
38548.200000000026,0.3880233058871749
73720.79999999999,0.41005930483662695
36933.399999999994,0.4017014409721283
51851.60000000005,0.4022788110685106
84645.00000000001,0.4376041112883219
73706.99999999999,0.4062775584408537
60083.40000000001,0.41694045277064873
29085.79999999998,0.4066554813689157
119240.59999999996,0.4146767124620307
50382.59999999996,0.4133034023651026
29454.600000000057,0.41016683302438284
38284.399999999994,0.38537106497685747
135759.00000000003,0.40750152844378623
31926.400000000023,0.4160882529818579
62573.39999999994,0.4151156881358535
32625.000000000015,0.40346360153256705
60141.79999999999,0.40957204473427816
46585.60000000005,0.39926071575765865
14662.800000000028,0.4040428840330628
87485.0,0.41477396125050026
37444.80000000007,0.41954824167841664
89309.20000000003,0.4071036354597287
50390.20000000001,0.41699774956241464
31589.399999999943,0.416142756747517
52189.79999999999,0.40298870660550556
107617.59999999999,0.41381056630142277
41381.200000000026,0.380875856669212
114643.99999999999,0.4164413314259795
87983.80000000008,0.41212018576146947
22536.000000000047,0.3858049343272979
33469.600000000006,0.4175968640198866
38039.799999999974,0.38785429997003157
19854.20000000004,0.40062556033484037
18415.400000000016,0.4126546260195269
17184.400000000038,0.43069295407462516
26223.600000000057,0.4189661221190068
51340.00000000001,0.40036034281262184
24616.999999999978,0.3963114920583338
89789.0,0.40840192005702275
31090.19999999997,0.44604409106406545
45024.40000000004,0.39586757402652745
74712.20000000001,0.4250323240381088
67014.99999999997,0.4140789375512945
17121.800000000054,0.44083565980212264
19280.80000000003,0.44979461433135515
52170.60000000006,0.4215841872625576
47897.60000000006,0.42871250334045935
19862.000000000022,0.42926190715939955
46649.40000000004,0.39070598978764964
67108.39999999994,0.42100839835251647
18849.60000000001,0.39769013666072467
91867.79999999999,0.4144531598666781
31435.20000000002,0.4047087341578864
14025.199999999972,0.4055628440236151
64181.79999999998,0.392874615545217
80280.59999999998,0.414985687700391
29823.000000000015,0.3877041209804513
102933.3999999999,0.41581935503927825
102099.39999999994,0.41275169099916387
23257.999999999978,0.4614756212915988
27799.799999999967,0.40798494953201137
70963.19999999994,0.40947420634920656
35274.80000000006,0.39601641965368983
66690.79999999997,0.4154980896915318
22525.999999999978,0.4626653644677264
100431.00000000001,0.4140852923898001
125671.19999999994,0.4186488232785237
19855.0,0.44213044573155375
58340.60000000005,0.40174081171602594
76071.0,0.3977862786081424
37549.19999999997,0.39672216718332237
14552.60000000001,0.4366436238197982
54974.59999999999,0.4112681129103259
132647.59999999998,0.4147967999421024
92794.40000000004,0.42088423439345457
27740.400000000023,0.42564995457888094
45696.39999999994,0.411710769338504
44327.60000000006,0.41351889116487217
32156.60000000001,0.40554038673242804
79409.20000000001,0.40537620326108303
97055.20000000001,0.3923344653351906
59030.0,0.4375148229713705
83409.79999999999,0.40802040048051913
15103.60000000001,0.41737069307979524
64408.79999999999,0.3974441380680902
84414.79999999999,0.40822107023886817
13280.799999999981,0.3701508945244266
97230.59999999998,0.4294666493881559
31244.399999999943,0.4327079412630748
109641.00000000003,0.41228646218111814
86544.99999999999,0.4063839621006412
27735.39999999999,0.3874723277832663
74733.0,0.4180616327459088
59673.39999999994,0.3888868407028929
32661.599999999962,0.3959787640532004
35263.59999999996,0.41284213750156
38725.600000000006,0.4008149647778213
81679.80000000008,0.40815966738410203
75811.00000000001,0.4047235889250901
97252.79999999997,0.4120333810440419
78700.59999999996,0.40770718393506555
26632.200000000004,0.39899445032704767
69479.20000000003,0.3862537277343434
31092.19999999994,0.43270016274178164
26758.799999999967,0.40685307263404974
58671.99999999997,0.39141328061085356
64422.39999999995,0.4158755339757602
38236.00000000001,0.3947196359451826
83967.0,0.39030214250836637
31336.60000000001,0.3638971681675739
73810.39999999995,0.4085223762505014
18081.19999999997,0.3932316439174394
101046.0,0.39245492152089145
42714.80000000007,0.4313235693483283
215264.0,0.41143433179723504
71065.59999999998,0.4080427098342939
39533.60000000005,0.41866412368213324
44791.80000000003,0.38721149853321335
68657.19999999994,0.42954125714418906
11045.800000000028,0.48601278313929197
47357.39999999995,0.38801116615354764
62652.0,0.4145597905892869
26319.399999999943,0.41783627286336367
108728.00000000003,0.4105014347730113
121387.60000000006,0.3976831241411807
77832.40000000004,0.3938616822814147
80829.99999999999,0.39504515650129896
52889.39999999995,0.41410377126607634
28524.0,0.4068679007151872
29536.400000000023,0.42890128790238446
259768.19999999995,0.4097714808818016
49549.20000000001,0.4106241876760873
97918.40000000001,0.4093530940048041
51089.60000000006,0.391289029469794
100785.0,0.409177953068413
23039.60000000001,0.4026892828000484
99049.80000000006,0.41111541870856866
79465.99999999999,0.3842146326730928
34091.999999999985,0.39104481989909656
44760.59999999996,0.4031290912096803
41400.000000000044,0.3589009661835746
